job_id,job_role,industry,country,year,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level,education_requirement_level
223,HR Manager,Technology,UK,2023,32.3,27.54,29.7,62584.16,63956.47,2.19,5.48,58.59,36.75,3
224,Accountant,Healthcare,Brazil,2022,73.59,75.07,39.04,12446.85,10966.9,-11.89,-9.56,56.75,31.4,3
225,Financial Analyst,Healthcare,Australia,2020,67.66,65.99,20.56,70436.02,72177.64,2.47,-0.92,71.29,30.21,4
226,Marketing Specialist,Technology,USA,2022,38.29,36.97,51.98,72766.46,74898.4,2.93,8.98,70.97,61.08,3
227,Customer Support Rep,Retail,India,2021,39.79,65.48,17.42,3000.0,2731.57,-8.95,-12.16,62.22,35.23,2
228,Mechanical Engineer,Technology,Canada,2022,21.61,19.55,47.95,84391.55,91886.22,8.88,7.87,6.71,35.82,3
229,Teacher,Healthcare,Australia,2026,8.13,3.62,41.04,66360.07,65223.79,-1.71,3.27,36.6,37.11,3
230,Customer Support Rep,Technology,USA,2023,61.89,77.92,11.91,38197.62,34347.12,-10.08,-5.56,89.08,71.65,2
231,Customer Support Rep,Finance,Brazil,2025,72.43,76.47,33.01,3512.84,3302.91,-5.98,-12.3,89.61,63.74,2
232,Financial Analyst,Finance,Japan,2021,63.97,72.06,40.05,42508.41,41964.91,-1.28,5.63,75.11,42.22,4
233,HR Manager,Healthcare,UK,2022,45.58,27.72,16.77,62034.66,66483.78,7.17,4.74,62.51,38.79,3
234,Accountant,Finance,Japan,2022,68.77,77.21,45.15,48903.0,47372.85,-3.13,-9.06,71.89,34.89,3
235,Data Analyst,Healthcare,USA,2020,30.73,35.31,20.01,114610.62,112353.35,-1.97,23.67,82.82,53.55,3
236,HR Manager,Education,Australia,2022,16.7,36.08,49.71,64539.64,65820.93,1.99,0.21,39.9,34.19,3
237,Data Analyst,Healthcare,Brazil,2021,42.39,62.24,63.14,6535.97,6763.75,3.48,20.59,79.81,42.11,3
238,Data Analyst,Healthcare,Canada,2024,30.47,28.89,72.44,53325.75,51930.04,-2.62,23.24,98.09,83.91,3
239,Software Engineer,Healthcare,Brazil,2023,20.62,14.51,56.31,19970.58,22395.86,12.14,18.66,99.0,60.72,3
240,Data Analyst,Manufacturing,Germany,2024,28.97,15.61,84.13,48804.51,49581.92,1.59,19.25,77.6,73.14,3
241,Accountant,Finance,Brazil,2023,76.59,86.63,14.48,13682.61,12394.04,-9.42,-6.15,67.87,32.34,3
242,Mechanical Engineer,Manufacturing,Japan,2026,22.0,18.76,35.06,61569.4,60594.1,-1.58,14.95,37.51,54.31,3
243,Marketing Specialist,Finance,Australia,2023,27.86,50.34,70.6,45100.65,44025.52,-2.38,5.0,80.22,63.34,3
244,Financial Analyst,Finance,USA,2021,58.51,59.64,45.66,97125.73,89647.51,-7.7,8.18,65.48,41.97,4
245,Marketing Specialist,Technology,Canada,2025,46.92,29.84,48.97,62538.4,60567.01,-3.15,17.29,68.89,80.31,3
246,Marketing Specialist,Healthcare,Singapore,2022,58.67,59.26,67.65,64590.34,66121.29,2.37,16.96,78.17,58.12,3
247,Financial Analyst,Healthcare,Canada,2023,54.33,78.13,33.73,75299.9,73087.15,-2.94,2.3,62.57,62.41,4
248,HR Manager,Finance,Australia,2024,53.98,31.11,54.39,74520.32,73076.89,-1.94,4.73,43.66,38.95,3
249,Marketing Specialist,Technology,UK,2024,25.99,45.65,62.14,54846.04,56161.68,2.4,16.23,75.28,69.73,3
250,Truck Driver,Transportation,Australia,2022,82.01,90.46,13.99,50103.9,47321.88,-5.55,-15.63,10.77,37.1,1
251,Truck Driver,Transportation,Japan,2026,81.23,73.01,17.48,33729.11,29361.74,-12.95,-10.23,3.98,75.87,1
252,Software Engineer,Finance,Japan,2020,30.76,11.39,31.99,58300.57,60151.9,3.18,20.11,78.8,52.56,3
253,Truck Driver,Transportation,Singapore,2021,79.39,70.84,27.63,18137.94,15564.77,-14.19,-13.61,6.74,24.97,1
254,HR Manager,Healthcare,Canada,2024,22.01,31.18,36.0,66023.12,67277.95,1.9,10.59,37.22,43.49,3
255,Financial Analyst,Technology,Canada,2021,72.25,69.93,45.36,65570.71,67161.85,2.43,-3.39,78.92,45.17,4
256,Software Engineer,Technology,Brazil,2024,3.0,5.7,65.17,29378.7,30949.23,5.35,33.29,96.49,59.45,3
257,Data Analyst,Manufacturing,USA,2020,31.81,50.68,77.41,100447.96,99469.73,-0.97,25.31,70.56,61.56,3
258,Data Analyst,Manufacturing,Japan,2023,27.71,50.64,64.15,51315.59,53906.8,5.05,26.45,79.11,72.36,3
259,HR Manager,Healthcare,Singapore,2022,17.82,40.85,22.02,40695.68,41397.53,1.72,-1.25,46.86,28.5,3
260,Customer Support Rep,Retail,UK,2025,88.17,80.28,14.15,29174.53,26089.28,-10.58,-8.84,55.08,76.32,2
261,Teacher,Healthcare,India,2025,19.09,8.88,14.8,7209.93,7002.31,-2.88,12.96,38.62,26.54,3
262,Teacher,Education,India,2020,9.54,15.12,41.16,7899.93,8222.59,4.08,4.55,39.13,15.64,3
263,HR Manager,Manufacturing,Australia,2023,26.2,36.93,32.9,66643.35,65629.31,-1.52,7.43,47.25,33.01,3
264,Marketing Specialist,Finance,Germany,2021,52.13,33.08,51.92,55547.04,61111.18,10.02,10.71,75.87,41.33,3
265,Mechanical Engineer,Transportation,Japan,2024,27.54,37.56,49.4,61793.21,67938.98,9.95,5.22,16.77,41.56,3
266,Financial Analyst,Technology,Singapore,2021,42.72,73.49,10.09,62029.14,60655.44,-2.21,-0.91,69.5,42.75,4
267,Data Analyst,Manufacturing,USA,2025,30.48,39.73,67.41,65013.98,60761.7,-6.54,33.8,93.53,96.99,3
268,Financial Analyst,Technology,Brazil,2021,61.07,29.8,42.65,19234.83,19161.04,-0.38,-2.79,65.66,34.14,4
269,Customer Support Rep,Finance,UK,2025,76.05,79.06,28.97,31855.88,28284.87,-11.21,-8.04,61.11,83.96,2
270,Marketing Specialist,Technology,India,2024,29.6,40.01,37.0,8149.55,9022.79,10.72,10.26,84.74,55.74,3
271,HR Manager,Finance,Singapore,2025,15.78,13.98,49.3,51664.45,50180.46,-2.87,1.33,55.26,45.31,3
272,Marketing Specialist,Finance,Germany,2021,31.56,43.69,59.76,50306.6,46299.25,-7.97,10.37,75.79,47.32,3
273,Accountant,Manufacturing,Singapore,2022,81.05,89.68,19.82,36424.91,31884.43,-12.47,-5.68,61.58,45.0,3
274,Data Analyst,Manufacturing,Japan,2026,39.23,42.96,99.0,32566.7,33284.06,2.2,15.99,91.88,93.54,3
275,Customer Support Rep,Transportation,Japan,2022,83.53,70.59,16.74,20325.4,20292.99,-0.16,-20.57,80.61,50.08,2
276,Financial Analyst,Technology,Australia,2021,55.75,68.91,61.79,53984.99,57577.39,6.65,-7.44,53.96,38.63,4
277,Marketing Specialist,Retail,Singapore,2023,43.07,38.96,26.88,31790.23,32277.69,1.53,4.42,80.36,65.44,3
278,Financial Analyst,Energy,Australia,2026,63.96,44.62,31.51,75267.46,72910.61,-3.13,1.26,72.58,87.45,4
279,Teacher,Education,USA,2024,9.57,19.55,39.23,59024.99,56736.22,-3.88,1.5,30.77,32.94,3
280,Software Engineer,Healthcare,USA,2024,13.04,10.05,43.33,85443.19,95286.07,11.52,22.4,94.41,95.7,3
281,HR Manager,Technology,Japan,2025,39.9,18.14,20.06,51349.19,47877.59,-6.76,0.55,30.86,51.29,3
282,Truck Driver,Energy,Canada,2022,76.89,94.38,19.39,56743.64,52973.87,-6.64,-17.49,8.9,37.66,1
283,Mechanical Engineer,Manufacturing,Australia,2025,5.3,21.71,68.48,71803.59,75793.99,5.56,5.09,16.16,52.29,3
284,HR Manager,Healthcare,Singapore,2022,48.29,27.66,34.58,50523.5,51284.34,1.51,-0.29,52.97,41.17,3
285,Truck Driver,Energy,Australia,2025,80.82,93.49,30.39,49265.98,43379.16,-11.95,-17.13,4.04,59.79,1
286,Software Engineer,Technology,Brazil,2021,15.23,15.34,40.24,31815.83,33945.96,6.7,-1.3,93.64,53.15,3
287,Mechanical Engineer,Technology,Brazil,2024,8.54,22.37,35.93,12248.73,12356.19,0.88,7.87,5.56,42.7,3
288,Data Analyst,Healthcare,UK,2022,54.21,39.84,63.92,65511.31,69914.83,6.72,5.27,84.02,69.68,3
289,Accountant,Healthcare,Germany,2021,67.63,58.95,22.2,45646.17,42935.05,-5.94,2.35,72.38,38.08,3
290,Customer Support Rep,Technology,Japan,2022,66.47,57.15,17.87,24046.57,20798.27,-13.51,-7.58,70.72,49.95,2
291,Financial Analyst,Healthcare,India,2026,39.1,58.21,41.24,11442.86,9819.33,-14.19,-1.78,79.22,66.4,4
292,Financial Analyst,Finance,India,2022,61.32,52.1,43.01,14219.34,13977.01,-1.7,2.1,77.05,34.35,4
293,Data Analyst,Retail,USA,2023,43.17,28.13,69.66,64274.99,64822.26,0.85,18.84,78.91,81.75,3
294,Truck Driver,Energy,Singapore,2026,65.42,85.56,23.63,28133.44,25535.06,-9.24,0.99,2.0,87.68,1
295,Accountant,Finance,USA,2025,69.57,77.38,42.55,66287.07,64055.94,-3.37,-6.27,63.95,71.65,3
296,Customer Support Rep,Finance,Canada,2021,66.05,72.59,29.75,24314.42,19929.39,-18.03,-24.23,94.21,40.38,2
297,Teacher,Education,Germany,2026,12.42,9.57,40.89,68507.72,69157.25,0.95,0.48,47.14,39.93,3
298,Software Engineer,Technology,UK,2024,28.31,24.52,39.44,68991.26,75449.36,9.36,19.95,99.0,87.9,3
299,Mechanical Engineer,Manufacturing,UK,2022,36.61,32.94,57.94,46307.85,43733.16,-5.56,-1.03,26.87,40.26,3
300,Marketing Specialist,Finance,Japan,2023,43.75,54.59,49.04,32952.65,31759.96,-3.62,10.26,75.89,62.0,3
301,Mechanical Engineer,Transportation,Singapore,2023,15.5,37.06,55.86,47442.9,50541.95,6.53,-0.78,16.9,41.73,3
302,HR Manager,Education,Germany,2021,24.7,22.44,40.45,50060.63,51522.32,2.92,4.79,54.76,29.46,3
303,Marketing Specialist,Healthcare,Singapore,2024,17.01,45.66,50.7,47386.76,46179.08,-2.55,10.24,81.88,73.36,3
304,Mechanical Engineer,Transportation,India,2023,21.83,25.18,56.19,13784.61,14519.34,5.33,4.18,32.35,35.14,3
305,Data Analyst,Manufacturing,USA,2024,33.47,67.43,51.45,103768.65,103632.38,-0.13,20.73,88.68,90.25,3
306,Marketing Specialist,Technology,Japan,2021,44.97,50.0,52.62,33768.93,35428.69,4.92,6.71,74.67,41.71,3
307,Software Engineer,Retail,Germany,2020,3.0,7.06,55.78,82976.41,99101.23,19.43,23.76,85.95,67.59,3
308,Mechanical Engineer,Energy,Australia,2026,22.45,34.87,52.85,80690.37,83065.04,2.94,9.91,9.47,57.42,3
309,Financial Analyst,Energy,Canada,2023,37.45,76.59,47.73,76181.97,72794.9,-4.45,-2.15,81.49,57.9,4
310,Software Engineer,Retail,Canada,2022,9.13,15.21,39.08,78929.74,92211.99,16.83,18.91,83.84,65.43,3
311,Software Engineer,Healthcare,India,2023,19.4,12.06,36.7,21463.16,21576.03,0.53,19.08,83.96,65.07,3
312,Accountant,Retail,USA,2020,74.83,85.96,32.45,63393.28,56495.9,-10.88,-3.37,53.95,34.22,3
313,Accountant,Education,Singapore,2022,55.79,86.29,37.01,51862.65,46767.68,-9.82,-11.52,69.81,50.1,3
314,Data Analyst,Retail,Japan,2024,33.38,47.54,22.03,51653.59,56062.52,8.54,19.31,93.03,74.01,3
315,Customer Support Rep,Retail,USA,2026,72.09,84.38,24.29,38615.87,32520.1,-15.79,-9.86,83.11,99.0,2
316,Truck Driver,Transportation,UK,2024,76.33,77.18,18.88,32835.68,30977.52,-5.66,-8.71,5.81,61.12,1
317,HR Manager,Manufacturing,Germany,2023,23.12,28.6,45.02,38832.78,42794.06,10.2,-0.92,43.61,41.64,3
318,Mechanical Engineer,Manufacturing,Germany,2023,22.19,33.23,50.53,79336.99,85086.56,7.25,10.67,24.17,46.34,3
319,Truck Driver,Manufacturing,UK,2020,81.95,86.22,20.69,36742.24,30999.14,-15.63,-1.61,2.68,19.41,1
320,Data Analyst,Finance,USA,2022,40.83,46.54,69.24,82338.37,82959.11,0.75,19.29,71.07,73.57,3
321,Mechanical Engineer,Transportation,Germany,2020,14.5,23.2,63.02,59998.59,60314.0,0.53,5.72,16.33,28.95,3
322,Software Engineer,Retail,Japan,2022,20.2,9.17,39.25,61708.51,74870.38,21.33,16.86,95.01,74.68,3
323,Data Analyst,Manufacturing,USA,2020,20.48,26.9,42.98,90761.62,93211.02,2.7,25.68,72.64,57.55,3
324,Mechanical Engineer,Energy,Germany,2020,15.58,24.39,47.44,40194.1,40659.73,1.16,6.13,11.92,24.19,3
325,Truck Driver,Energy,UK,2022,97.0,63.93,28.88,39823.51,36880.35,-7.39,-15.31,8.18,35.1,1
326,Accountant,Retail,Australia,2025,85.53,66.06,19.74,64371.71,62300.97,-3.22,-1.93,51.9,70.66,3
327,Data Analyst,Finance,USA,2024,26.49,41.52,47.58,60617.79,62508.83,3.12,8.39,80.6,89.86,3
328,Data Analyst,Manufacturing,Brazil,2020,50.19,60.74,55.96,11235.65,11181.72,-0.48,9.16,83.16,38.09,3
329,Data Analyst,Healthcare,Australia,2021,34.99,38.99,53.15,55457.85,56787.89,2.4,19.56,81.07,54.79,3
330,Software Engineer,Retail,Germany,2026,16.78,27.51,74.88,86956.66,87234.25,0.32,18.8,83.19,96.18,3
331,Financial Analyst,Technology,UK,2024,37.71,32.38,49.17,75647.99,72987.99,-3.52,-6.65,63.71,70.06,4
332,Marketing Specialist,Healthcare,Canada,2024,44.64,53.6,52.72,41747.78,42894.39,2.75,12.32,73.74,74.35,3
333,Software Engineer,Technology,Germany,2021,24.28,6.58,32.46,76887.74,83013.63,7.97,26.87,94.13,61.84,3
334,HR Manager,Manufacturing,Australia,2020,18.99,16.75,36.99,70092.02,80688.27,15.12,14.62,43.76,26.14,3
335,Data Analyst,Technology,Japan,2024,33.69,24.37,77.63,52309.52,51239.52,-2.05,14.61,84.28,84.07,3
336,Accountant,Manufacturing,Canada,2020,86.49,72.53,36.59,56926.3,50011.77,-12.15,-6.95,75.64,20.84,3
337,Mechanical Engineer,Manufacturing,Brazil,2023,33.43,31.53,49.29,13277.23,13236.86,-0.3,11.52,20.15,33.2,3
338,Teacher,Healthcare,Singapore,2023,15.12,13.25,3.2,35996.17,35550.75,-1.24,0.51,24.01,22.8,3
339,Software Engineer,Finance,Germany,2020,8.04,12.06,52.44,77756.97,87623.8,12.69,23.19,81.93,62.56,3
340,Customer Support Rep,Retail,Brazil,2023,66.71,64.62,46.18,3171.08,2905.01,-8.39,-13.92,76.73,44.59,2
341,Truck Driver,Retail,Australia,2022,77.24,69.49,15.41,55299.62,50744.11,-8.24,-15.55,6.68,34.68,1
342,HR Manager,Healthcare,UK,2025,41.61,47.67,26.52,51027.26,54132.69,6.09,6.51,47.64,52.36,3
343,Software Engineer,Healthcare,USA,2021,9.45,18.99,61.16,162298.89,172117.87,6.05,23.55,99.0,74.43,3
344,Teacher,Education,UK,2024,23.24,6.44,43.92,44954.63,45158.32,0.45,0.73,2.0,33.78,3
345,HR Manager,Education,Brazil,2022,35.66,30.04,31.0,13883.8,14424.53,3.89,18.54,73.86,25.99,3
346,Mechanical Engineer,Manufacturing,USA,2020,18.71,3.0,40.45,108592.34,120578.37,11.04,19.42,28.95,31.58,3
347,Software Engineer,Retail,Australia,2021,16.92,22.38,37.03,98146.33,109961.71,12.04,25.14,99.0,72.47,3
348,Teacher,Education,UK,2023,9.53,11.98,19.26,39968.03,39920.31,-0.12,0.91,8.42,30.83,3
349,Financial Analyst,Healthcare,India,2023,45.55,42.22,48.5,5531.71,5863.32,5.99,-0.97,53.4,48.58,4
350,Software Engineer,Technology,Australia,2026,22.74,21.59,73.9,57198.32,57416.53,0.38,8.19,90.6,96.6,3
351,HR Manager,Manufacturing,India,2025,32.28,27.66,38.65,13678.36,14872.13,8.73,-3.92,32.32,32.12,3
352,Data Analyst,Healthcare,Australia,2026,40.36,28.32,56.81,71424.14,76223.05,6.72,13.98,77.39,87.63,3
353,Accountant,Education,Singapore,2020,70.18,60.2,14.44,49026.17,46377.36,-5.4,-5.51,52.27,28.81,3
354,Marketing Specialist,Finance,USA,2021,43.63,62.11,54.71,74022.33,72766.09,-1.7,10.89,88.24,55.39,3
355,Marketing Specialist,Finance,Germany,2020,31.61,55.71,50.77,38606.9,44241.56,14.59,19.11,94.07,32.76,3
356,Teacher,Education,Japan,2026,24.37,11.74,37.08,35277.82,34473.09,-2.28,9.07,44.84,44.01,3
357,Teacher,Education,Japan,2020,10.65,11.21,37.17,24007.71,24794.44,3.28,-1.6,2.0,8.81,3
358,Teacher,Education,UK,2025,19.55,6.59,30.67,44444.21,44815.45,0.84,10.56,36.7,42.49,3
359,Accountant,Finance,Germany,2023,86.52,92.2,9.42,60683.84,53322.49,-12.13,-2.99,73.25,54.18,3
360,Marketing Specialist,Finance,UK,2024,24.84,43.73,49.53,41362.37,40981.56,-0.92,8.7,82.46,72.32,3
361,Mechanical Engineer,Manufacturing,USA,2022,18.28,22.18,71.04,100601.63,98814.91,-1.78,5.13,17.12,43.16,3
362,Mechanical Engineer,Technology,Brazil,2022,21.08,28.73,83.65,26135.64,26929.93,3.04,-2.57,12.35,29.01,3
363,Customer Support Rep,Transportation,Singapore,2025,69.98,55.57,25.29,19008.98,15914.77,-16.28,-14.58,60.77,85.85,2
364,Marketing Specialist,Technology,Canada,2020,57.7,56.88,29.75,63672.62,62693.72,-1.54,28.85,85.36,41.27,3
365,Financial Analyst,Finance,Japan,2020,64.39,79.98,42.72,67160.75,65150.49,-2.99,7.48,74.62,36.14,4
366,Truck Driver,Energy,Canada,2022,83.77,94.87,24.22,40507.12,37749.42,-6.81,-10.82,3.93,33.78,1
367,Marketing Specialist,Retail,Japan,2022,47.74,37.1,58.47,17096.88,16939.89,-0.92,15.49,60.31,46.51,3
368,Accountant,Education,Germany,2021,74.54,69.89,28.58,67851.87,65237.03,-3.85,-11.3,70.16,40.46,3
369,Truck Driver,Energy,Brazil,2021,78.92,94.33,17.52,3000.0,2920.61,-2.65,4.23,3.38,14.58,1
370,Teacher,Healthcare,USA,2021,3.42,7.26,31.43,62409.74,63741.3,2.13,9.41,28.26,22.19,3
371,Teacher,Healthcare,India,2025,13.02,8.49,33.96,6954.55,7485.03,7.63,5.66,42.45,32.35,3
372,Financial Analyst,Healthcare,Brazil,2021,51.58,72.75,50.19,22507.05,22386.55,-0.54,4.1,74.2,33.56,4
373,Teacher,Healthcare,Australia,2022,13.0,6.33,47.25,57033.61,56983.09,-0.09,7.68,46.04,24.24,3
374,Accountant,Education,Germany,2022,76.66,70.91,28.31,51880.0,48409.69,-6.69,-7.12,63.01,45.82,3
375,HR Manager,Finance,Germany,2022,29.96,29.6,44.5,68801.53,67280.2,-2.21,1.85,55.88,32.26,3
376,HR Manager,Manufacturing,India,2022,35.84,40.93,44.99,9804.11,10201.28,4.05,1.56,45.59,27.16,3
377,Truck Driver,Retail,Brazil,2024,70.59,79.13,0.0,11115.73,10821.03,-2.65,-8.76,7.1,39.42,1
378,Financial Analyst,Technology,Singapore,2024,55.12,52.51,39.91,54203.78,54475.42,0.5,-5.02,76.43,66.13,4
379,Accountant,Education,UK,2021,71.57,64.81,42.66,44800.07,41504.96,-7.36,-11.7,72.68,39.88,3
380,Mechanical Engineer,Technology,Germany,2022,28.42,12.06,59.37,51418.83,52531.63,2.16,7.12,4.5,35.75,3
381,Financial Analyst,Energy,Australia,2025,57.24,58.4,47.52,35426.71,33259.71,-6.12,-7.94,59.2,73.0,4
382,Software Engineer,Technology,Singapore,2023,21.11,21.53,44.51,72298.78,75983.96,5.1,28.85,97.02,82.9,3
383,Accountant,Manufacturing,UK,2022,83.29,81.44,34.53,60402.73,53085.82,-12.11,-1.4,52.39,41.04,3
384,Software Engineer,Technology,Japan,2025,22.71,20.68,36.06,34677.89,38746.29,11.73,34.26,94.47,92.78,3
385,Mechanical Engineer,Manufacturing,India,2021,7.68,24.71,71.67,3223.5,3805.24,18.05,9.43,29.47,22.47,3
386,Marketing Specialist,Technology,UK,2022,40.87,48.51,54.19,46514.36,47452.35,2.02,21.73,66.94,50.03,3
387,Mechanical Engineer,Transportation,Germany,2022,13.54,19.39,67.43,49261.48,54143.91,9.91,19.86,19.86,35.91,3
388,Accountant,Education,UK,2026,63.03,67.61,48.62,42201.74,36378.86,-13.8,-11.16,70.94,75.6,3
389,HR Manager,Manufacturing,Canada,2022,30.49,16.75,39.25,51499.26,53282.52,3.46,1.37,37.41,32.83,3
390,Mechanical Engineer,Technology,Australia,2026,9.36,36.0,46.88,78539.95,84754.37,7.91,10.69,39.42,59.06,3
391,HR Manager,Finance,Canada,2020,29.39,43.66,45.87,58290.52,66752.98,14.52,5.46,53.62,19.74,3
392,Financial Analyst,Technology,India,2023,54.23,61.25,38.01,14959.92,14386.46,-3.83,-2.81,64.41,38.94,4
393,HR Manager,Technology,USA,2023,37.44,33.18,57.18,93989.1,98874.48,5.2,-3.11,69.84,50.72,3
394,Software Engineer,Finance,UK,2025,23.77,12.37,31.25,71256.31,81831.75,14.84,21.49,86.38,91.15,3
395,Data Analyst,Finance,Australia,2025,48.22,45.71,55.95,69112.81,71173.51,2.98,18.97,82.79,86.28,3
396,Truck Driver,Transportation,Japan,2023,72.29,97.0,16.47,34687.79,30725.21,-11.42,-8.38,3.22,38.36,1
397,HR Manager,Finance,UK,2026,21.38,18.1,29.62,67496.12,64926.84,-3.81,6.02,69.59,62.67,3
398,Mechanical Engineer,Manufacturing,India,2022,26.88,28.76,40.74,16449.79,16838.95,2.37,-0.06,30.99,24.6,3
399,Teacher,Education,Germany,2024,14.18,5.32,43.28,54460.48,52661.92,-3.3,1.75,52.06,34.69,3
400,Mechanical Engineer,Technology,India,2025,17.21,28.96,53.56,9994.39,10268.69,2.74,2.32,9.68,37.19,3
401,Marketing Specialist,Finance,Brazil,2026,60.57,57.44,58.42,15700.72,15717.77,0.11,0.47,80.42,72.05,3
402,HR Manager,Healthcare,Singapore,2021,24.85,9.71,51.62,65408.71,68221.89,4.3,9.54,47.32,32.28,3
403,Teacher,Healthcare,UK,2021,17.02,9.84,18.76,25408.41,24420.26,-3.89,-4.4,57.88,14.66,3
404,Data Analyst,Technology,UK,2022,43.57,33.06,50.4,63185.14,67441.7,6.74,21.04,84.01,64.54,3
405,Marketing Specialist,Technology,Brazil,2023,42.21,45.0,59.69,9255.2,8884.63,-4.0,17.37,82.92,46.64,3
406,Marketing Specialist,Finance,Canada,2023,35.29,42.38,53.19,39391.53,42739.98,8.5,4.13,78.98,66.24,3
407,Teacher,Education,Canada,2021,4.17,20.21,50.83,56709.04,61615.87,8.65,5.31,58.79,23.78,3
408,Mechanical Engineer,Technology,Germany,2025,8.61,45.39,35.53,57411.94,58079.93,1.16,16.93,30.47,50.26,3
409,Financial Analyst,Healthcare,UK,2023,62.16,66.88,52.84,57155.15,59384.45,3.9,4.73,73.7,55.31,4
410,HR Manager,Education,UK,2023,23.88,28.41,33.89,44132.26,46588.23,5.57,5.9,59.32,34.54,3
411,Data Analyst,Healthcare,Canada,2026,38.39,34.82,59.94,61617.69,63640.88,3.28,24.6,80.38,93.97,3
412,Software Engineer,Retail,Japan,2022,21.68,19.51,67.26,47328.7,46517.03,-1.71,23.98,86.54,72.04,3
413,Accountant,Retail,India,2026,68.82,81.24,53.3,7756.22,7371.13,-4.96,-2.89,58.66,55.84,3
414,Data Analyst,Finance,Brazil,2020,33.59,54.66,41.85,12374.64,12267.05,-0.87,15.29,70.95,33.92,3
415,Marketing Specialist,Healthcare,Australia,2022,31.44,20.67,49.65,51990.41,58687.19,12.88,11.99,81.1,64.23,3
416,Teacher,Education,Japan,2025,13.75,3.0,30.99,29726.23,29182.94,-1.83,7.32,22.21,40.44,3
417,Accountant,Finance,Japan,2025,50.93,51.68,21.66,45915.59,42202.48,-8.09,-12.99,58.84,63.65,3
418,Software Engineer,Technology,Singapore,2023,11.91,17.94,48.61,63325.93,62970.3,-0.56,27.82,79.8,81.56,3
419,Data Analyst,Retail,Canada,2025,4.64,56.12,46.6,70285.0,73998.75,5.28,20.85,77.43,86.32,3
420,Marketing Specialist,Technology,Japan,2026,45.85,52.55,82.64,31536.78,31921.21,1.22,8.16,83.45,86.02,3
421,Teacher,Healthcare,Australia,2023,3.17,12.9,6.17,64324.5,61483.25,-4.42,12.9,34.33,25.73,3
422,Mechanical Engineer,Transportation,USA,2020,13.26,21.95,45.31,114495.41,123257.91,7.65,13.77,25.15,27.89,3
423,Teacher,Education,UK,2022,8.45,6.08,7.81,57480.7,61526.26,7.04,9.27,25.04,18.06,3
424,Mechanical Engineer,Energy,Singapore,2021,20.7,26.72,23.62,45510.1,48981.91,7.63,5.2,19.38,38.21,3
425,Teacher,Education,Australia,2022,6.41,16.96,26.71,37409.18,40077.3,7.13,-1.07,41.31,19.62,3
426,Customer Support Rep,Transportation,India,2021,56.21,83.95,28.04,4103.02,3947.88,-3.78,-5.91,77.78,30.52,2
427,Teacher,Education,India,2020,13.04,10.74,36.66,4966.85,4833.89,-2.68,13.2,60.62,6.26,3
428,HR Manager,Technology,Brazil,2024,45.07,20.47,44.55,9370.56,9072.34,-3.18,0.72,56.72,35.07,3
429,HR Manager,Technology,Australia,2020,45.15,39.47,51.6,77850.94,77981.61,0.17,-2.44,52.97,20.85,3
430,Truck Driver,Retail,Japan,2021,60.07,86.81,21.47,41037.5,41232.35,0.47,-5.49,2.0,27.65,1
431,Mechanical Engineer,Technology,Singapore,2024,26.22,22.75,76.28,39663.09,42176.4,6.34,-3.37,2.0,51.91,3
432,Truck Driver,Energy,Brazil,2021,81.11,70.37,0.06,8533.15,7822.09,-8.33,-3.37,9.3,23.62,1
433,Mechanical Engineer,Energy,India,2024,17.96,29.46,45.58,7972.74,8621.36,8.14,10.15,21.63,38.26,3
434,Truck Driver,Transportation,Germany,2022,82.71,85.0,22.22,31706.12,29279.87,-7.65,-11.16,3.34,37.11,1
435,Data Analyst,Finance,India,2021,50.24,38.16,57.21,7104.85,7107.38,0.04,5.27,84.49,32.31,3
436,Customer Support Rep,Retail,Germany,2023,65.57,61.8,31.56,22407.22,19448.64,-13.2,-22.14,72.95,61.93,2
437,Teacher,Healthcare,Brazil,2020,9.61,14.04,32.69,11118.9,11455.68,3.03,4.41,34.32,7.9,3
438,Customer Support Rep,Technology,Germany,2026,61.53,68.39,10.92,31759.81,26335.5,-17.08,-21.38,75.59,93.98,2
439,Mechanical Engineer,Technology,Germany,2021,18.32,16.46,30.62,64872.33,64260.93,-0.94,1.67,29.58,25.31,3
440,Customer Support Rep,Retail,India,2020,97.0,67.49,31.01,6205.28,5829.96,-6.05,-12.77,75.9,27.55,2
441,Teacher,Education,India,2026,11.15,15.91,53.85,3622.28,3835.11,5.88,5.94,36.39,34.2,3
442,Marketing Specialist,Finance,Germany,2024,63.57,43.75,46.14,39434.99,43078.97,9.24,10.37,76.63,69.74,3
